Apps,Mins/Gm,Height,Weight,Age,Av Rat,Gls,Shot %,Pen/R,xG,Ch C/90,Asts/90,K Ps/90,Pas %,Cr C/A,Drb/90,Distance,Hdr %,K Tck,Fls,Int/90,Clear,PoM,Off,Based,Tck R,CA,Gls/xG,Dist/Mins,Value
50.0,90.28,185.0,86.0,29,7.15,1.0,0.17,1.0,3.74,0.24,0.02,0.14,0.93,0.0,0.04,411.9,0.79,4.0,62.0,1.99,296.0,2.0,3.0,Brazil (Brasileiro Série A),0.7,141,0.267379679144385,0.0912494461674789,9950000.0
38.0,80.44736842105263,185.0,82.0,39,6.83,0.0,0.36,0.0,1.17,0.51,0.24,0.77,0.89,0.31,0.06,308.8,0.73,1.0,84.0,0.74,50.0,2.0,1.0,Brazil (Brasileiro Série A),0.74,109,0.0,0.1010140660778541,197500.0
11.0,92.54545454545456,183.0,74.0,22,6.91,2.0,0.67,0.0,0.15,2.19,0.09,0.8,0.9,0.33,0.27,135.4,0.73,1.0,10.0,1.15,33.0,0.0,0.0,Italy (Serie A),0.7,129,13.333333333333334,0.1330058939096267,3850000.0
15.0,90.0,193.0,82.0,30,6.95,0.0,0.0,0.0,0.49,0.0,0.07,0.13,0.93,0.0,0.0,156.5,0.76,3.0,12.0,2.33,129.0,1.0,1.0,Italy (Serie A),0.94,129,0.0,0.1159259259259259,1425000.0
11.0,90.0,186.0,81.0,25,6.85,0.0,0.0,0.0,1.13,0.12,0.0,1.0,0.93,0.2,0.45,127.5,0.72,4.0,21.0,2.64,58.0,1.0,1.0,Spain (LaLiga),0.96,136,0.0,0.1287878787878787,30500000.0
15.0,88.2,181.0,77.0,24,6.97,0.0,0.27,0.0,1.64,0.14,0.14,0.34,0.82,0.33,0.14,81.4,0.66,0.0,22.0,0.34,12.0,0.0,0.0,Brazil (Brasileiro Série A),0.83,131,0.0,0.0615268329554043,2637500.0
14.0,85.64285714285714,187.0,76.0,22,6.78,0.0,0.0,0.0,0.29,0.08,0.08,0.45,0.91,0.15,0.08,141.2,0.73,0.0,15.0,3.0,100.0,0.0,1.0,Italy (Serie A),0.72,130,0.0,0.1177648040033361,8200000.0
33.0,85.75757575757575,187.0,81.0,30,6.76,0.0,0.17,0.0,0.52,0.07,0.1,0.13,0.9,0.0,0.06,232.0,0.84,4.0,40.0,1.91,228.0,0.0,1.0,U.S.A. (MLS),0.91,117,0.0,0.0819787985865724,3400000.0
11.0,90.1818181818182,164.0,66.0,24,7.02,0.0,0.23,0.0,0.49,1.22,0.0,1.0,0.87,0.0,0.09,89.6,0.4,0.0,9.0,0.64,19.0,0.0,0.0,Mexico (Liga BBVA MX),0.8,129,0.0,0.0903225806451612,3975000.0
12.0,81.25,181.0,80.0,26,7.07,1.0,0.11,0.0,0.6,0.46,0.28,1.38,0.91,0.37,0.09,125.3,0.68,0.0,23.0,0.74,13.0,0.0,5.0,France (Ligue 1),0.7,124,1.6666666666666667,0.1285128205128205,2262500.0
32.0,90.59375,174.0,69.0,29,7.0,1.0,0.08,0.0,2.03,0.17,0.06,0.75,0.86,0.2,0.22,249.1,0.68,4.0,31.0,1.46,121.0,0.0,5.0,U.S.A. (MLS),0.86,123,0.4926108374384237,0.0859261814418765,1265000.0
21.0,86.0952380952381,185.0,92.0,30,7.09,1.0,0.2,0.0,0.18,0.0,0.0,0.25,0.91,0.5,0.05,153.7,0.78,3.0,21.0,1.64,125.0,0.0,0.0,Argentina (Liga Profesional),0.83,119,5.555555555555555,0.0850110619469026,1375000.0
19.0,90.0,188.0,81.0,28,7.17,0.0,0.0,0.0,0.61,0.08,0.0,0.05,0.94,0.33,0.16,196.2,0.84,7.0,23.0,2.37,147.0,2.0,0.0,Belgium (Pro League),0.85,137,0.0,0.1147368421052631,10350000.0
11.0,86.27272727272727,177.0,72.0,28,7.05,0.0,0.0,0.0,0.21,0.21,0.38,0.57,0.93,0.0,0.0,127.7,0.68,0.0,12.0,1.42,29.0,1.0,0.0,Italy (Serie B),0.73,122,0.0,0.1345626975763962,4075000.0
17.0,103.47058823529412,184.0,74.0,26,7.11,2.0,0.38,0.0,0.84,0.15,0.15,0.2,0.89,0.0,0.0,135.6,0.72,3.0,11.0,1.59,107.0,2.0,0.0,Argentina (Liga Profesional),0.89,122,2.380952380952381,0.0770892552586696,2037500.0
11.0,82.0909090909091,185.0,76.0,27,6.92,0.0,0.11,0.0,0.7,0.3,0.0,0.7,0.92,0.25,0.2,124.7,0.79,1.0,17.0,2.59,78.0,0.0,1.0,France (Ligue 1),0.88,127,0.0,0.1380952380952381,2312500.0
11.0,90.0,185.0,78.0,25,7.04,0.0,0.33,0.0,0.23,0.1,0.0,0.18,0.94,0.0,0.09,112.6,0.81,2.0,8.0,3.09,91.0,0.0,0.0,Italy (Serie B),0.75,124,0.0,0.1137373737373737,3625000.0
11.0,97.72727272727272,186.0,79.0,30,6.95,0.0,0.25,0.0,1.49,0.08,0.0,0.17,0.94,1.0,0.08,117.7,0.79,1.0,15.0,2.01,92.0,0.0,0.0,France (Ligue 1),0.46,130,0.0,0.1094883720930232,2975000.0
14.0,85.5,185.0,75.0,31,6.86,0.0,0.3,0.0,1.33,0.15,0.0,0.23,0.9,0.0,0.3,142.3,0.82,4.0,19.0,2.11,122.0,0.0,0.0,France (Ligue 2),0.93,124,0.0,0.1188805346700083,1265000.0
12.0,95.41666666666669,190.0,87.0,27,6.99,0.0,0.25,0.0,0.94,0.09,0.16,0.31,0.94,0.0,0.0,133.3,0.84,2.0,14.0,2.12,96.0,1.0,1.0,Italy (Serie A),1.0,130,0.0,0.1164192139737991,3850000.0
18.0,82.88888888888889,181.0,75.0,19,7.03,0.0,0.22,0.0,0.75,0.39,0.0,1.15,0.94,0.27,1.87,214.5,0.75,3.0,16.0,3.74,63.0,0.0,7.0,Holland (Eredivisie),0.75,144,0.0,0.1437667560321716,52000000.0
12.0,82.66666666666667,185.0,84.0,24,6.84,0.0,0.0,0.0,0.33,0.09,0.09,0.82,0.93,0.0,0.09,122.7,0.79,0.0,18.0,1.72,64.0,0.0,0.0,France (Ligue 1),0.86,128,0.0,0.1236895161290322,7100000.0
18.0,90.0,181.0,65.0,32,6.73,0.0,0.0,0.0,0.89,0.54,0.11,1.56,0.9,0.18,1.83,219.0,0.69,0.0,31.0,2.39,57.0,0.0,6.0,France (Ligue 1),0.87,135,0.0,0.1351851851851851,6350000.0
32.0,87.625,183.0,70.0,25,7.2,1.0,0.16,0.0,0.52,0.6,0.06,0.8,0.89,0.25,0.35,272.2,0.75,3.0,29.0,1.77,94.0,3.0,5.0,U.S.A. (MLS),0.93,127,1.923076923076923,0.0970756062767475,9550000.0
11.0,90.0,183.0,75.0,28,6.8,0.0,0.0,0.0,0.59,0.0,0.0,0.09,0.93,0.0,0.09,118.2,0.75,2.0,9.0,2.91,107.0,0.0,1.0,Italy (Serie B),1.0,117,0.0,0.1193939393939394,1600000.0
50.0,89.86,183.0,79.0,18,6.97,0.0,0.08,0.0,1.9,0.17,0.04,0.16,0.93,0.0,0.14,418.0,0.78,6.0,45.0,1.78,316.0,2.0,3.0,Brazil (Brasileiro Série A),0.83,143,0.0,0.093033607834409,7750007.5
21.0,85.9047619047619,177.0,75.0,22,6.9,1.0,0.25,0.0,0.61,0.2,0.1,0.75,0.91,0.16,0.2,178.0,0.66,1.0,19.0,0.9,28.0,0.0,0.0,Argentina (Liga Profesional),0.9,132,1.639344262295082,0.0986696230598669,7100000.0
15.0,90.0,186.0,93.0,30,7.06,2.0,0.4,0.0,0.46,0.5,0.0,0.0,0.97,0.0,0.07,149.9,0.81,2.0,17.0,2.8,125.0,1.0,0.0,Italy (Serie A),0.87,130,4.3478260869565215,0.111037037037037,4400000.0
17.0,71.70588235294117,178.0,69.0,27,7.07,1.0,0.25,0.0,0.82,0.79,0.15,1.03,0.85,0.22,0.22,168.8,0.77,0.0,8.0,1.33,23.0,1.0,0.0,Belgium (Pro League),0.75,130,1.2195121951219512,0.1384741591468417,9350000.0
11.0,87.27272727272727,190.0,79.0,24,6.75,0.0,0.33,0.0,0.66,0.0,0.0,0.0,0.88,0.0,0.09,107.4,0.78,2.0,10.0,2.16,96.0,0.0,1.0,Italy (Serie B),0.93,120,0.0,0.111875,3100000.0
11.0,95.8181818181818,191.0,84.0,25,6.99,0.0,0.29,0.0,1.12,0.17,0.09,0.34,0.92,0.0,0.09,127.8,0.89,3.0,11.0,3.59,107.0,0.0,0.0,France (Ligue 2),0.67,123,0.0,0.1212523719165085,3750000.0
15.0,75.73333333333333,196.0,86.0,31,6.94,0.0,0.5,0.0,0.32,0.43,0.16,0.32,0.95,0.0,0.0,128.8,0.8,2.0,6.0,2.06,110.0,0.0,1.0,Germany (2. Bundesliga),1.0,122,0.0,0.1133802816901408,425042.5
15.0,90.0,178.0,72.0,29,6.96,0.0,0.42,0.0,1.21,0.5,0.07,0.93,0.88,0.62,0.07,135.4,0.53,0.0,24.0,0.93,25.0,0.0,0.0,Mexico (Liga BBVA MX),0.7,130,0.0,0.1002962962962963,1812500.0
33.0,90.0,183.0,77.0,31,7.49,3.0,0.14,0.0,0.05,0.0,0.06,0.03,0.77,0.0,0.0,20.9,1.0,0.0,58.0,0.12,15.0,3.0,0.0,Brazil (Campeonato Brasileiro Série B),0.97,138,60.0,0.007037037037037,6050000.0
15.0,88.66666666666667,188.0,74.0,23,6.69,0.0,0.4,0.0,0.72,0.0,0.14,1.08,0.94,0.12,1.22,186.4,0.77,2.0,29.0,2.5,52.0,0.0,8.0,Italy (Serie A),0.91,144,0.0,0.1401503759398496,14000000.0
13.0,88.23076923076923,174.0,67.0,27,7.09,0.0,0.0,0.0,0.0,0.0,0.16,0.63,0.87,0.0,0.08,99.7,0.68,0.0,20.0,0.39,18.0,0.0,1.0,Mexico (Liga BBVA MX),0.85,133,0.0,0.0869224062772449,4400000.0
15.0,87.8,180.0,74.0,24,7.31,3.0,0.31,0.0,1.29,0.27,0.14,1.03,0.86,0.22,0.75,166.3,0.83,2.0,30.0,2.6,77.0,2.0,3.0,Portugal (Primeira Liga),0.85,127,2.3255813953488373,0.1262718299164768,3050000.0
12.0,82.75,170.0,67.0,30,7.17,1.0,0.4,0.0,1.79,0.18,0.09,2.63,0.86,0.08,1.9,136.5,0.8,0.0,9.0,2.45,11.0,0.0,5.0,France (Ligue 1),0.9,131,0.5586592178770949,0.1374622356495468,6550000.0
11.0,74.36363636363636,185.0,62.0,20,6.87,0.0,0.45,0.0,0.47,0.11,0.11,0.44,0.86,1.0,0.0,78.0,0.85,0.0,5.0,0.88,12.0,1.0,0.0,Belgium (1B Pro League),0.5,118,0.0,0.0953545232273838,16750000.0
11.0,75.9090909090909,178.0,74.0,29,7.06,0.0,0.0,0.0,0.87,0.54,0.32,0.86,0.87,0.25,0.32,116.9,0.75,0.0,13.0,1.51,15.0,0.0,0.0,Belgium (Pro League),0.7,126,0.0,0.14,9900000.0
12.0,96.83333333333331,182.0,80.0,28,6.95,0.0,0.2,0.0,0.34,0.23,0.0,0.23,0.95,0.25,0.08,136.4,0.73,1.0,7.0,3.1,103.0,0.0,3.0,Spain (LaLiga),0.93,140,0.0,0.1173838209982788,15000000.0
15.0,89.0,190.0,86.0,24,7.11,0.0,0.22,0.0,0.89,0.25,0.07,0.07,0.95,0.0,0.0,142.1,0.85,2.0,15.0,3.03,131.0,0.0,1.0,England (Premier League),0.72,137,0.0,0.106441947565543,25000000.0
11.0,91.54545454545456,183.0,73.0,26,6.85,0.0,0.33,0.0,1.5,0.3,0.09,1.61,0.88,0.36,0.36,134.5,0.73,0.0,11.0,0.8,21.0,1.0,0.0,Italy (Serie B),0.8,120,0.0,0.1335650446871896,4300000.0
38.0,87.52631578947368,171.0,63.0,21,6.97,6.0,0.43,1.0,5.5,0.8,0.16,1.33,0.86,0.19,0.7,393.0,0.37,0.0,22.0,0.97,25.0,1.0,4.0,U.S.A. (MLS),0.81,135,1.0909090909090908,0.1181599518941671,9600000.0
11.0,92.72727272727272,190.0,80.0,28,7.3,0.0,0.0,0.0,0.5,0.0,0.0,0.18,0.95,0.0,0.0,119.9,0.78,1.0,8.0,2.38,94.0,0.0,0.0,Italy (Serie B),0.85,124,0.0,0.1175490196078431,3625000.0
11.0,82.36363636363636,181.0,74.0,34,6.71,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.81,0.0,0.2,36.9,0.56,1.0,21.0,0.4,6.0,1.0,0.0,Russia (Premier Liga),0.9,116,0.0,0.040728476821192,550000.0
12.0,79.66666666666667,185.0,76.0,27,6.92,1.0,0.23,0.0,1.65,0.0,0.09,0.19,0.95,0.0,0.0,117.6,0.77,2.0,7.0,2.82,100.0,1.0,0.0,France (Ligue 1),0.91,130,0.6060606060606061,0.1230125523012552,5250000.0
16.0,88.9375,190.0,78.0,24,7.39,1.0,0.56,0.0,0.88,0.09,0.13,0.19,0.96,0.0,0.0,165.3,0.82,2.0,18.0,3.1,144.0,0.0,1.0,England (Premier League),0.75,154,1.1363636363636365,0.1161630358397751,2850000.0
16.0,88.9375,190.0,78.0,24,7.39,1.0,0.56,0.0,0.88,0.09,0.13,0.19,0.96,0.0,0.0,165.3,0.82,2.0,18.0,3.1,144.0,0.0,1.0,England (Premier League),0.75,154,1.1363636363636365,0.1161630358397751,101000000.0
11.0,86.0,185.0,78.0,26,7.23,3.0,0.64,0.0,1.32,1.08,0.29,1.52,0.91,0.0,0.38,126.6,0.67,1.0,18.0,1.62,26.0,2.0,0.0,Italy (Serie B),0.77,119,2.2727272727272725,0.1338266384778012,4500000.0
15.0,87.13333333333334,180.0,72.0,29,7.06,0.0,0.33,0.0,0.52,0.28,0.0,0.96,0.92,0.16,2.34,185.2,0.75,3.0,26.0,3.65,63.0,3.0,5.0,Belgium (Pro League),0.7,135,0.0,0.1416985462892119,6250000.0
12.0,90.0,182.0,74.0,28,7.31,1.0,0.13,0.0,1.55,0.0,0.17,0.42,0.95,0.75,0.17,128.9,0.79,3.0,6.0,3.08,109.0,3.0,0.0,France (Ligue 1),0.88,134,0.6451612903225806,0.1193518518518518,6450000.0
13.0,83.23076923076923,185.0,74.0,27,7.21,1.0,0.57,0.0,1.66,0.33,0.25,1.08,0.92,0.3,0.83,151.1,0.53,0.0,16.0,1.08,16.0,1.0,1.0,France (Ligue 1),0.82,136,0.6024096385542169,0.1396487985212569,10050000.0
16.0,90.0,175.0,71.0,30,7.01,2.0,0.4,0.0,2.31,0.29,0.0,0.56,0.93,0.2,1.62,204.0,0.75,0.0,29.0,3.94,60.0,0.0,2.0,France (Ligue 1),0.84,134,0.8658008658008658,0.1416666666666666,2475000.0
14.0,74.92857142857143,184.0,75.0,27,6.89,0.0,0.25,0.0,1.71,0.17,0.0,0.69,0.87,0.25,0.26,156.4,0.58,0.0,5.0,1.63,11.0,0.0,1.0,Spain (LaLiga),0.43,142,0.0,0.1490943755958055,19250000.0
14.0,90.0,191.0,79.0,26,7.07,0.0,0.25,0.0,0.32,0.07,0.0,0.07,0.96,0.0,0.0,138.0,0.83,0.0,18.0,2.71,115.0,1.0,1.0,Italy (Serie A),0.92,135,0.0,0.1095238095238095,9100000.0
50.0,83.28,178.0,78.0,23,7.18,5.0,0.33,1.0,6.35,0.49,0.24,0.89,0.87,0.34,0.26,481.6,0.78,4.0,79.0,0.8,63.0,1.0,2.0,Brazil (Brasileiro Série A),0.69,141,0.7874015748031497,0.1156580211335254,10750000.0
13.0,86.23076923076923,185.0,78.0,23,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,126.9,0.81,3.0,10.0,2.25,98.0,2.0,0.0,Italy (Serie A),0.67,142,0.0,0.1132024977698483,29500000.0
16.0,90.0,194.0,80.0,26,7.46,1.0,0.13,0.0,0.6,0.2,0.06,0.25,0.94,0.0,0.0,167.2,0.85,4.0,10.0,3.31,129.0,2.0,0.0,Holland (Eredivisie),0.79,136,1.6666666666666667,0.1161111111111111,26250000.0
12.0,83.08333333333333,185.0,80.0,27,6.93,1.0,0.22,0.0,0.62,0.09,0.0,0.09,0.94,0.0,0.18,123.2,0.65,0.0,16.0,2.8,91.0,0.0,0.0,Spain (LaLiga),0.33,143,1.6129032258064515,0.1235707121364092,16750000.0
13.0,85.76923076923077,167.0,58.0,24,7.05,0.0,0.5,0.0,1.52,0.52,0.24,1.13,0.89,0.11,0.4,147.0,0.83,0.0,16.0,1.86,17.0,1.0,1.0,Italy (Serie A),0.69,142,0.0,0.1318385650224215,18250000.0
13.0,90.0,189.0,79.0,26,7.25,1.0,0.3,0.0,0.88,0.31,0.15,1.15,0.89,0.45,0.15,157.0,0.8,0.0,12.0,1.15,27.0,1.0,0.0,Italy (Serie A),0.77,134,1.1363636363636365,0.1341880341880341,8100000.0
13.0,87.61538461538461,187.0,76.0,20,7.06,0.0,0.25,0.0,0.34,0.0,0.0,0.24,0.93,1.0,0.16,132.2,0.83,3.0,10.0,2.05,105.0,1.0,0.0,Italy (Serie A),0.81,134,0.0,0.1160667251975416,10500000.0
11.0,91.27272727272728,183.0,75.0,23,6.98,1.0,0.29,0.0,0.4,0.1,0.09,0.27,0.93,0.2,0.54,139.4,0.75,0.0,15.0,0.9,8.0,0.0,0.0,Italy (Serie A),0.89,136,2.5,0.1388446215139442,12900000.0
13.0,88.6923076923077,176.0,74.0,26,7.05,2.0,0.44,0.0,1.49,1.42,0.0,0.47,0.86,0.0,0.23,92.5,0.5,0.0,15.0,0.86,14.0,0.0,0.0,Mexico (Liga BBVA MX),0.92,137,1.342281879194631,0.0802254986990459,5500000.0
13.0,90.0,192.0,82.0,24,7.08,1.0,0.75,0.0,0.21,0.08,0.08,0.15,0.96,1.0,0.0,140.1,0.86,3.0,8.0,3.0,101.0,1.0,0.0,Italy (Serie A),0.65,142,4.761904761904762,0.1197435897435897,16250000.0
14.0,82.14285714285714,178.0,74.0,26,7.01,1.0,0.2,0.0,0.47,0.25,0.16,1.41,0.91,0.26,0.08,159.2,0.61,0.0,19.0,0.63,17.0,0.0,1.0,Italy (Serie A),0.86,128,2.127659574468085,0.1384347826086956,7250000.0
14.0,86.42857142857143,182.0,71.0,30,6.84,1.0,0.33,0.0,0.2,0.36,0.0,1.41,0.91,0.28,1.19,155.9,0.84,1.0,21.0,2.68,46.0,0.0,4.0,England (Premier League),0.72,131,5.0,0.1288429752066116,3075000.0
12.0,90.0,187.0,76.0,23,6.95,0.0,0.0,0.0,0.52,0.25,0.0,0.0,0.94,0.0,0.0,122.5,0.76,1.0,8.0,2.5,87.0,0.0,0.0,France (Ligue 1),0.83,139,0.0,0.1134259259259259,16750000.0
19.0,90.0,196.0,84.0,24,7.33,2.0,0.33,0.0,0.98,0.58,0.05,0.26,0.94,0.66,0.26,202.7,0.85,3.0,16.0,2.32,152.0,3.0,2.0,England (EFL Championship),0.87,143,2.0408163265306123,0.1185380116959064,20000002.0
16.0,90.0,185.0,77.0,23,7.1,1.0,0.28,0.0,1.87,0.33,0.06,1.69,0.9,0.23,0.5,209.7,0.62,0.0,11.0,1.5,19.0,1.0,0.0,Italy (Serie A),0.78,137,0.53475935828877,0.145625,15000000.0
13.0,90.0,184.0,77.0,30,6.83,0.0,0.0,0.0,0.36,0.17,0.08,0.23,0.95,0.0,0.15,135.8,0.79,3.0,9.0,3.0,103.0,0.0,0.0,England (Premier League),1.0,133,0.0,0.116068376068376,6100000.0
13.0,78.84615384615384,188.0,77.0,23,6.91,0.0,0.33,0.0,0.28,0.0,0.0,1.14,0.89,0.0,0.26,146.1,0.82,1.0,9.0,0.97,26.0,0.0,0.0,France (Ligue 1),0.97,128,0.0,0.1425365853658536,10700000.0
12.0,82.0,184.0,82.0,30,7.0,0.0,0.5,0.0,0.11,0.0,0.09,0.09,0.95,0.5,0.09,109.6,0.92,2.0,14.0,2.93,91.0,0.0,0.0,Spain (LaLiga),0.73,135,0.0,0.1113821138211382,10350000.0
12.0,89.08333333333333,173.0,73.0,30,7.04,3.0,0.67,0.0,1.46,0.59,0.08,0.93,0.9,0.16,0.25,143.6,0.53,2.0,25.0,1.09,22.0,0.0,0.0,France (Ligue 1),0.83,134,2.054794520547945,0.1343311506080449,10500000.0
13.0,75.92307692307692,172.0,67.0,30,7.07,3.0,0.5,0.67,3.0,0.12,0.09,1.19,0.89,0.26,0.18,139.2,0.7,0.0,25.0,0.73,20.0,2.0,1.0,Belgium (Pro League),0.67,125,1.0,0.1410334346504559,880000.0
15.0,89.13333333333334,182.0,79.0,27,6.89,1.0,0.29,0.0,0.54,0.18,0.0,1.14,0.96,0.12,0.2,172.3,0.71,2.0,28.0,3.57,84.0,0.0,1.0,Spain (LaLiga),0.82,142,1.851851851851852,0.1288706058339566,61500000.0
13.0,83.92307692307692,185.0,78.0,20,6.94,0.0,0.07,0.0,2.2,1.16,0.16,1.73,0.89,0.33,0.16,158.8,0.79,0.0,8.0,0.66,23.0,0.0,1.0,Portugal (Primeira Liga),0.7,147,0.0,0.1455545371219065,55000000.0
14.0,93.14285714285714,176.0,71.0,21,7.08,4.0,0.55,0.0,1.52,0.45,0.07,1.04,0.9,0.0,0.14,180.9,0.7,1.0,9.0,1.52,30.0,2.0,0.0,Spain (LaLiga),0.76,147,2.631578947368421,0.1387269938650306,91000000.0
20.0,82.65,190.0,83.0,27,7.15,3.0,0.45,0.0,1.91,1.03,0.16,0.6,0.92,0.54,0.11,216.3,0.81,1.0,40.0,1.8,47.0,1.0,1.0,Portugal (Primeira Liga),0.79,151,1.5706806282722514,0.1308529945553539,40500000.0
28.0,90.0,182.0,75.0,30,6.96,3.0,0.3,0.0,1.27,0.14,0.07,0.43,0.91,0.2,0.0,236.0,0.83,0.0,30.0,0.36,50.0,0.0,0.0,China (CFA Super League),0.84,108,2.3622047244094486,0.0936507936507936,4950000.0
17.0,73.94117647058823,172.0,65.0,24,7.08,2.0,0.38,0.0,2.39,0.9,0.14,1.29,0.82,0.24,1.15,147.6,0.54,0.0,12.0,1.0,9.0,1.0,0.0,Ukraine (Favbet Liha),0.57,130,0.8368200836820083,0.1174224343675417,24500000.0
18.0,88.5,185.0,79.0,24,7.1,0.0,0.14,0.0,0.69,0.24,0.11,0.28,0.97,0.0,0.11,179.8,0.81,2.0,27.0,2.15,151.0,1.0,1.0,Italy (Serie A),0.75,157,0.0,0.1128688010043942,81000000.0
13.0,78.76923076923077,190.0,74.0,28,6.87,1.0,0.4,0.0,0.25,0.12,0.0,0.0,0.95,0.0,0.18,115.0,0.79,0.0,21.0,1.85,93.0,0.0,1.0,France (Ligue 1),0.83,135,4.0,0.1123046875,8000000.0
34.0,88.8529411764706,181.0,74.0,27,7.06,2.0,0.17,0.0,1.22,0.06,0.09,0.27,0.84,0.07,0.09,137.2,0.71,0.0,63.0,0.45,33.0,0.0,0.0,U.S.A. (MLS),0.92,120,1.639344262295082,0.0454154253558424,1812500.0
14.0,86.85714285714286,175.0,76.0,25,7.09,3.0,0.36,0.0,2.4,0.71,0.15,1.11,0.89,0.45,0.22,142.3,0.56,0.0,14.0,0.59,11.0,1.0,3.0,Ukraine (Favbet Liha),0.7,141,1.25,0.1170230263157894,45500000.0
18.0,87.0,184.0,68.0,22,7.04,1.0,0.17,0.0,1.3,0.47,0.06,0.92,0.91,0.66,0.06,216.1,0.77,3.0,13.0,1.15,35.0,0.0,2.0,Italy (Serie A),0.74,148,0.7692307692307692,0.1379948914431673,35500000.0
14.0,87.78571428571429,183.0,80.0,25,7.01,0.0,0.14,0.0,0.52,0.08,0.0,0.88,0.92,0.3,0.07,157.0,0.87,2.0,15.0,2.71,91.0,0.0,2.0,England (Premier League),0.62,151,0.0,0.1277461350691619,26250000.0
13.0,79.0,170.0,68.0,30,6.93,0.0,0.2,0.0,0.22,0.0,0.0,0.44,0.92,0.16,0.0,140.5,0.62,0.0,30.0,1.05,19.0,0.0,0.0,Italy (Serie A),0.95,141,0.0,0.1368062317429406,5750000.0
11.0,91.36363636363636,191.0,87.0,30,6.77,0.0,0.0,0.0,0.29,0.0,0.09,0.09,0.94,0.0,0.09,119.4,0.76,2.0,13.0,2.6,87.0,0.0,2.0,Italy (Serie A),1.0,133,0.0,0.1188059701492537,6050000.0
15.0,87.33333333333333,189.0,82.0,30,7.13,1.0,0.25,0.0,0.41,0.0,0.0,0.07,0.94,0.0,0.0,145.4,0.82,2.0,14.0,3.09,116.0,1.0,1.0,Italy (Serie A),0.85,142,2.4390243902439024,0.1109923664122137,10050000.0
13.0,90.0,180.0,78.0,25,7.02,1.0,0.3,0.0,0.57,0.23,0.08,1.0,0.94,0.11,1.69,175.2,0.72,2.0,10.0,3.46,52.0,1.0,4.0,France (Ligue 1),0.83,139,1.7543859649122808,0.1497435897435897,15750000.0
13.0,90.0,188.0,86.0,31,6.98,0.0,0.0,0.0,0.1,0.0,0.15,0.15,0.86,0.0,0.08,61.2,0.68,1.0,7.0,0.85,58.0,0.0,0.0,Mexico (Liga BBVA MX),0.89,126,0.0,0.0523076923076923,5450000.0
14.0,87.28571428571429,194.0,89.0,25,7.05,0.0,0.33,0.0,0.57,0.0,0.15,0.52,0.93,0.0,0.22,138.2,0.78,1.0,7.0,2.5,118.0,0.0,0.0,England (Premier League),0.8,140,0.0,0.1130932896890343,47000000.0
19.0,93.10526315789474,188.0,82.0,27,7.15,0.0,0.08,0.0,0.87,0.67,0.0,0.1,0.95,0.0,0.1,192.4,0.85,4.0,14.0,2.85,138.0,1.0,3.0,Portugal (Primeira Liga),0.79,140,0.0,0.1087620124364047,22000000.0
15.0,72.86666666666666,184.0,81.0,29,6.81,0.0,0.3,0.0,0.85,0.16,0.0,0.33,0.88,1.0,0.0,154.0,0.8,0.0,29.0,0.99,26.0,0.0,1.0,England (EFL Championship),0.59,127,0.0,0.1408966148215919,10850000.0
13.0,90.0,184.0,72.0,29,7.25,0.0,0.0,0.0,0.2,0.08,0.15,0.23,0.95,0.0,0.08,130.2,0.78,2.0,16.0,2.46,106.0,1.0,2.0,Italy (Serie A),0.82,137,0.0,0.1112820512820512,8000000.0
28.0,90.0,180.0,70.0,28,7.19,0.0,0.13,0.0,1.08,0.0,0.0,0.11,0.92,0.0,0.07,208.4,0.76,4.0,29.0,1.79,163.0,1.0,1.0,Argentina (Liga Profesional),0.8,137,0.0,0.0826984126984127,6900000.0
33.0,90.0,161.0,59.0,28,6.88,2.0,0.34,1.0,2.88,0.06,0.06,0.36,0.78,0.25,0.45,159.7,0.56,0.0,26.0,0.45,13.0,0.0,0.0,U.S.A. (MLS),0.68,126,0.6944444444444444,0.0537710437710437,5400000.0
16.0,90.0,169.0,63.0,22,7.61,1.0,0.26,0.0,2.75,0.25,0.12,1.31,0.93,0.32,3.25,206.8,0.76,3.0,18.0,3.88,50.0,5.0,7.0,England (EFL Championship),0.74,149,0.3636363636363636,0.1436111111111111,56000000.0
11.0,85.9090909090909,187.0,77.0,27,7.15,3.0,0.5,0.0,1.46,1.14,0.38,1.71,0.87,0.2,0.57,133.7,0.75,0.0,14.0,0.48,18.0,0.0,4.0,Italy (Serie A),0.63,145,2.054794520547945,0.1414814814814814,58500000.0
13.0,98.53846153846152,183.0,81.0,27,7.27,1.0,0.21,0.0,1.95,0.31,0.21,1.41,0.91,0.08,0.42,172.5,0.62,0.0,17.0,1.05,16.0,1.0,0.0,France (Ligue 1),0.91,138,0.5128205128205129,0.1346604215456674,10050000.0
28.0,88.10714285714286,185.0,76.0,28,6.95,0.0,0.0,0.0,0.49,0.11,0.04,1.2,0.89,0.2,1.79,323.4,0.79,2.0,72.0,2.3,85.0,0.0,13.0,China (CFA Super League),0.88,119,0.0,0.1310903931901094,6050000.0
